Proba,Actual
0.040577516,0
0.102618925,0
0.14892848,0
0.081319354,1
0.03124538,0
0.03692195,0
0.06996334,0
0.03518375,0
0.07867362,0
0.29493546,1
0.032773554,0
0.17953545,0
0.13078053,0
0.064482994,0
0.09103587,0
0.03208618,0
0.2412005,0
0.084360234,1
0.012561053,0
0.09612079,0
0.34840655,0
0.2784177,1
0.034876578,0
0.04880116,0
0.008308098,0
0.028483778,0
0.10829161,0
0.07397476,0
0.044350408,0
0.1464426,0
0.04344722,0
0.24892655,0
0.026403144,0
0.02357164,0
0.06437269,1
0.020707518,0
0.029483289,0
0.03338258,0
0.023309499,0
0.021449968,0
0.02682738,1
0.13050114,0
0.04932046,0
0.110678,0
0.03626558,1
0.16707858,0
0.17140588,0
0.05067841,0
0.08124986,0
0.03807716,0
0.34436038,1
0.022367314,0
0.055655263,0
0.018900692,0
0.031481728,0
1.431265,1
0.019512326,0
0.40485227,1
0.024717182,0
0.08518711,0
0.072267294,0
0.08888955,0
0.02145657,0
0.09724517,1
0.038145997,0
0.06078411,0
0.1611875,0
0.01554051,0
0.11541808,0
0.020409897,0
0.25430775,0
0.022387445,0
0.08490891,0
0.083136804,0
0.35827136,1
0.18999374,0
0.044985756,0
0.08781164,1
0.2160009,0
0.00508298,0
0.03768473,0
0.20024568,0
0.0222027,0
0.012309715,0
0.03219472,0
0.16896814,1
0.011064157,0
0.27033025,0
0.090804316,1
0.113425285,0
0.07113988,0
0.049214065,0
0.19441585,0
0.16019651,0
0.07081131,0
0.033734396,0
0.88860834,1
0.056222484,0
0.027685195,0
0.24288972,0
0.11545728,1
0.09342155,0
0.048451662,0
0.024936944,0
0.03677296,0
0.031030297,0
0.0872011,0
0.115080014,1
0.03995429,0
0.012800023,0
0.16979776,1
0.028160557,0
0.086038426,0
0.15014379,0
0.17950338,0
0.098644674,0
0.120966025,1
0.11906554,1
0.3965272,0
2.736027,1
0.028949827,0
0.028916284,0
0.09348226,0
0.023440823,0
0.044533238,0
0.031025544,0
0.06302622,0
0.06856424,0
0.24488068,0
0.04344833,0
0.42842343,1
0.071107864,0
0.14095755,0
0.028655708,0
0.018649459,0
0.18156894,1
0.07059371,0
0.010318249,0
0.13983718,0
5.887507,1
0.04146947,0
0.05311048,0
0.17073013,0
0.033987537,0
0.022265509,0
0.091554195,0
0.10498164,0
0.09485961,0
0.019384116,0
0.16152674,0
0.32512686,0
0.12730731,1
0.1066203,0
0.12071063,1
0.04074096,0
0.22840773,0
0.013598621,0
0.019119456,0
0.122414574,0
0.06739445,0
0.08468095,0
0.014761433,0
0.047945127,0
0.015189275,0
0.02543819,0
0.063430466,1
0.09247326,0
0.042325795,0
0.037463322,0
0.13316353,0
0.08673374,0
0.032521084,0
0.042670123,0
0.058476992,0
0.022412777,0
0.07972203,1
0.021162882,0
0.039365515,0
0.067979224,0
0.25260645,0
0.0074180663,0
0.028756067,0
0.07105127,1
0.2628132,0
0.042861715,0
0.041058928,0
0.1708704,0
0.009337783,0
0.13813266,1
0.20727478,0
0.051926106,0
0.02041474,0
0.11076614,0
0.028293684,0
0.30835426,1
0.3172809,0
0.092993945,0
0.031597063,0
0.14659543,0
0.021897882,0
0.20002674,0
0.3241608,0
0.2460368,1
0.031711787,0
0.09774647,0
0.037729174,0
0.096549734,0
0.13321342,1
0.018675864,0
0.28644335,0
0.11495653,0
0.05431615,0
0.4790861,0
0.08396602,1
0.1501008,1
0.3310814,1
0.24178031,0
0.16842121,0
0.03085868,0
0.58546054,1
-0.004730761,0
0.0515922,0
0.071847096,0
0.03324768,0
0.16222648,0
0.027449265,0
0.081515975,1
0.05690065,0
0.18424931,0
0.017214015,0
0.03722419,0
0.01984796,0
0.030958503,0
0.19368477,0
0.043798104,0
0.17066544,0
0.41048792,1
0.13711688,1
0.2747078,0
0.06704642,0
0.05145721,0
0.033912852,0
0.08380166,0
0.060440652,0
0.2179905,0
0.17639723,0
0.06766872,0
0.028953701,0
0.030223876,0
0.09407807,0
0.021930367,0
0.024340913,0
0.015861839,0
0.026752532,0
0.03250149,0
0.12429298,0
0.020552069,0
0.13183734,0
0.02260521,0
0.018924668,0
0.045238495,0
0.22931081,0
0.101020366,0
0.06046723,0
0.02019301,0
0.10646472,0
0.31797355,0
0.016943991,0
0.11096826,0
0.24590833,0
0.3100708,0
0.14480928,1
0.056185126,0
0.18085995,0
0.14909215,0
0.046972282,0
0.028458431,0
0.022205412,0
0.0022046715,0
0.057487532,0
0.54280996,1
0.07064134,0
0.0683564,0
0.043946058,0
0.106205635,0
0.14649893,0
0.24081407,0
0.020684287,0
0.27271342,1
0.13888067,0
0.027324155,0
0.026321515,0
0.025607094,0
0.13883258,1
0.057466388,0
0.02752629,0
0.073223144,0
0.17276561,0
0.070385985,0
0.36028308,0
0.03859842,0
0.03651972,0
0.2024332,0
0.0405858,0
0.22917672,1
0.045475617,0
0.24282154,0
0.09638175,0
0.023329675,0
0.07170437,0
0.505826,1
0.0261551,0
0.19719921,0
0.44054964,1
0.04671648,0
0.13415436,1
0.13961282,0
0.09657677,0
0.041085012,0
0.009879857,0
0.059225447,0
0.22111475,0
0.07507321,0
0.13995789,0
0.024228677,0
0.022403106,1
0.082965694,0
0.032482833,0
0.030504182,0
0.014930174,0
0.013688669,0
0.39418733,0
0.033592403,0
0.07904516,0
0.40036,0
0.052994505,0
0.07341697,0
0.23632139,1
0.2616357,0
0.060732655,0
0.29319397,0
0.21783791,0
0.02398698,0
0.030180022,0
0.026621774,0
0.1104691,0
0.19689646,0
0.014227301,0
0.07727215,0
0.05153948,0
0.025027826,0
0.06442171,0
0.03854022,0
0.021516204,0
0.36740375,0
0.024919078,0
0.6880605,0
0.03158386,0
0.13178474,0
0.1259373,0
0.046829984,0
0.05522789,0
0.03881511,0
0.017589912,0
0.085819796,0
0.087504216,0
0.04137154,0
0.07996112,0
0.07127519,0
0.04057841,0
0.01880826,0
0.27554816,0
0.03590434,0
0.14558959,0
0.038001947,0
0.319866,1
-0.0021358877,0
0.22368881,0
0.03968238,0
0.10709882,0
0.040633716,0
0.10448463,0
1.0929068,0
0.5193416,1
0.116166934,0
0.025210708,0
0.14106566,1
0.02618201,0
0.036719546,0
0.08306287,0
0.12661268,0
0.2796812,0
0.070861906,0
0.25924888,0
0.07731633,0
0.041608326,0
0.4038542,1
0.12335676,1
0.22875279,1
0.0199932,0
0.16010168,0
0.0728139,0
0.5641036,0
0.09900309,0
0.050013065,0
0.24236228,0
0.05383619,0
0.05582221,0
0.10085812,0
0.021591902,0
0.06460004,0
0.0825618,0
0.038775377,0
0.034756698,0
0.108544484,0
0.15161511,0
0.4089417,1
0.035097465,0
0.07520408,0
0.24004571,0
0.08132974,0
0.27199298,0
0.3634072,0
0.03314656,0
0.04469171,0
0.08609885,0
0.066074185,0
0.07775584,0
0.019589141,0
0.11037215,0
0.02651535,0
0.08248907,1
0.13642009,0
0.03072232,0
0.18405679,0
0.07605002,0
0.12415917,0
0.28636587,0
0.1610504,0
0.027913794,0
0.055169,0
0.32560137,1
0.10180381,0
0.039517723,0
0.100523934,0
0.21419328,0
0.05023253,0
0.08004011,0
0.037617624,0
0.058853008,0
0.109048486,0
0.32560176,0
0.027086467,0
0.12314834,0
0.07699729,0
0.038121276,0
0.007952169,0
0.23300537,0
0.016006365,0
0.01678446,0
0.046569563,0
0.15539254,0
0.10201609,1
0.13275452,0
0.06928292,0
0.07010549,0
0.07751422,0
0.15022582,0
0.099255726,0
0.03331925,0
0.1485996,0
0.08947549,0
0.13570863,0
0.12516698,0
0.12108062,0
0.43816346,0
0.27132732,0
0.19982862,0
0.03588341,0
0.024024606,1
0.1160837,0
0.018355936,0
0.07328434,0
0.17140496,0
0.15373017,0
0.11874108,1
0.023334593,0
0.12215593,0
0.18338983,0
0.16208588,0
0.026127115,0
0.13932243,0
0.036693737,0
0.052223407,0
0.12934685,0
0.03908837,0
0.061741114,0
0.013833329,0
0.05183067,0
0.058633,0
0.079693764,0
0.04197076,0
0.060587063,0
0.019903123,0
0.015503719,0
0.016962081,0
0.100019395,0
0.20818132,1
0.089840546,0
0.054993495,0
0.19609031,0
0.0676668,0
0.47421202,1
0.17106922,1
0.08179232,0
0.03379734,0
0.28239796,1
0.022955388,0
0.09892677,0
0.023802772,0
0.07572827,0
0.03629771,0
0.13025841,0
0.31651652,1
0.034509107,0
0.3050733,0
0.039106548,0
0.0260555,0
0.079123266,0
0.05055342,0
0.21215068,0
0.2081208,0
0.048754215,0
0.085848525,1
0.022579357,0
0.029348224,0
0.51851046,0
0.10892237,0
0.0640034,0
0.01732196,0
0.03818459,0
0.11990927,0
0.03875535,0
0.0459615,0
0.082297675,0
0.30161437,0
0.18760306,0
0.12667032,0
0.27808666,0
0.06452762,0
0.017174259,0
0.32645556,1
0.043736637,0
0.31867993,0
0.26738423,0
0.080452666,0
0.03203465,0
0.24343759,0
0.07861221,1
0.14607632,0
0.04276178,0
0.09423119,0
0.055345155,0
0.15638614,0
0.041385487,0
0.20168006,0
0.13811398,0
0.011721477,0
0.18526939,0
0.14388473,0
0.14140347,0
0.04309593,1
0.055129454,0
0.05346553,0
0.39064693,1
0.17024219,1
0.048307933,0
0.080651835,0
0.2590732,0
0.07795957,0
0.08327412,0
0.32575518,1
0.08894476,0
0.14198405,0
0.07737366,0
0.13868284,0
0.02802442,0
0.22577396,0
0.11087791,0
0.088768005,0
0.11058839,0
0.022703364,0
0.051887333,0
0.26705906,0
0.09880682,0
0.043140516,0
0.03278689,0
0.056690708,0
0.25431544,1
0.20246571,0
0.04923924,0
0.07436534,0
0.09138093,0
0.057979353,0
0.030292377,0
0.0058974326,0
0.10915708,0
0.29983425,0
0.078621656,0
0.21771307,0
0.01844041,0
0.12334663,0
0.29878736,0
0.015267074,0
0.16249382,0
0.09153592,0
0.2005339,1
0.026488557,0
0.1215751,0
0.10759818,0
0.17255306,0
0.1426539,1
0.09445395,0
0.061125107,0
0.061174534,0
0.014353648,0
0.021175757,0
0.062247254,0
0.03250803,0
0.11558658,0
0.029567122,0
0.019106656,0
0.10625865,0
0.17458723,0
0.077081315,1
0.1164644,0
0.2129644,0
0.26452893,1
0.10310525,1
0.46352348,0
0.52408516,1
0.032161087,0
0.03939715,0
0.2624916,0
0.23224466,1
0.077626675,0
0.22177787,0
0.030142948,0
0.03334631,0
0.07635263,0
0.27684963,1
0.02706121,0
0.09651764,0
0.0029444695,0
0.05251833,0
0.09353626,0
0.036286063,0
0.06302704,0
0.037236147,0
0.10576734,0
0.0674527,0
0.12696888,0
0.19332975,1
0.04176253,1
0.11969754,0
0.09544509,1
0.19381626,1
0.035243094,0
0.05748468,0
0.06718022,0
0.08168662,0
0.032274008,0
0.018161982,0
0.13412108,0
0.13076562,0
0.073763125,0
0.04896102,0
0.32142884,1
0.082833946,0
0.02620612,0
0.122730166,0
0.016868666,0
0.018410891,0
0.0028626919,0
0.042248487,0
0.10452852,0
0.28184664,0
0.03304194,0
0.097853675,0
0.5899776,1
0.11464964,1
0.13733858,0
0.075997576,0
0.14104506,0
0.21329096,0
0.088878915,0
0.022268951,0
0.08494714,0
0.0894835,0
0.09065713,0
0.24223924,0
0.18314175,0
0.0052517354,0
0.036607563,0
0.01937896,0
0.047443777,0
0.04586769,0
0.010930389,0
0.12362316,1
0.10566667,0
0.025416553,0
0.057308637,0
0.033485413,0
0.098158225,0
0.028273508,0
0.14462318,0
0.12674248,0
0.06508358,1
0.08704994,1
0.33869538,0
0.025037855,0
0.029449567,0
0.019369692,0
0.09214851,0
0.17674246,1
0.26576582,0
0.16621062,0
0.052219823,0
0.043671243,0
0.02916634,0
0.06783101,0
0.28856257,0
0.067789234,0
0.03586583,0
0.13873988,0
0.033733785,0
0.1371776,0
0.033386573,1
0.2507578,0
0.038853273,0
0.09465254,0
0.037184507,0
0.07986894,0
0.072707206,0
0.034224853,0
0.11055966,0
0.29576457,1
0.2444095,0
0.29070693,1
0.07383827,0
0.2965,0
0.07777401,0
0.070009656,0
0.051165797,1
0.09376735,0
0.36261737,1
0.13468276,0
0.015444323,0
0.13648564,0
0.108361945,0
0.45560795,0
0.06779622,0
0.115530565,0
0.047457837,0
0.2555157,0
0.035162173,0
0.05564545,0
0.045758545,0
0.054231286,0
0.12047106,0
0.020502523,0
0.111838445,0
0.06439779,0
0.041911148,0
0.06774285,0
0.037042,0
-0.0025392026,0
0.22874665,1
0.030524567,0
0.024618864,0
0.17766246,1
0.067971304,0
0.07568878,0
0.1230866,0
0.03419964,0
0.07125357,0
0.25700685,0
0.3486556,0
0.14105594,1
0.031818658,0
0.041294314,0
0.015470207,0
0.035293527,0
0.07493122,0
0.036214083,0
0.062420413,0
0.23158808,0
0.17102219,0
0.10135486,0
0.034655944,0
0.029184505,0
0.025215834,0
0.063299745,0
0.022928625,0
0.04172018,0
0.008514255,0
0.06436016,0
0.099781245,0
0.019249573,0
0.04236789,0
0.49719736,1
0.023109496,0
0.021627754,0
0.048801914,0
0.21876444,0
0.08983233,0
0.06120514,0
0.039333165,0
0.18354243,0
1.624073,1
0.01391767,0
0.12314808,0
0.25384828,0
0.38791424,0
0.050236866,0
0.18809311,0
0.010834172,0
0.45734674,1
0.0447329,0
0.07600401,0
0.0058529526,0
0.10701692,0
0.36601785,0
0.044116043,1
0.07081285,1
0.12276116,0
0.52456653,0
0.053783424,0
0.017396227,0
0.028914392,0
0.030081898,0
0.14281522,0
0.10364338,0
0.032152444,0
0.17021996,0
0.01705955,0
0.030495882,0
0.3689723,0
0.04142998,0
0.13634202,0
0.021960646,0
0.12639672,0
0.15344273,0
0.03079079,0
0.018549189,0
0.08222061,0
0.056805804,0
0.018958077,0
0.034903362,0
0.14659925,1
0.06853843,0
0.03196743,0
0.102070615,0
0.280132,0
0.032999575,0
0.036020815,0
0.0927403,0
0.09250353,1
0.02653122,0
0.03254433,1
0.18305686,0
0.034775347,0
0.041387685,0
0.34051108,0
0.13446301,0
0.27344623,1
0.1827163,0
0.13848144,0
0.19148009,0
0.34471744,0
0.04217375,0
0.05019082,0
0.015467301,0
0.11880399,0
0.10154499,0
0.18658613,0
0.038613886,0
0.112378344,0
0.26193365,0
0.17778713,0
0.42962182,0
0.014265373,0
0.10557383,1
0.21919067,0
0.031164363,0
0.22229233,0
0.12333529,0
0.7796203,0
0.11355631,0
0.5832532,0
0.09868352,0
0.011140332,0
0.16569851,0
0.1745504,0
0.14549494,0
0.03681737,0
0.022910252,0
0.084890515,0
0.14972281,1
0.022643387,0
0.070111096,0
0.05183734,0
0.026568472,0
0.41053018,1
0.23630899,0
0.049145892,0
0.06457586,0
0.034603983,0
0.19405472,0
0.08747496,0
0.14839302,0
0.055704027,0
0.019273445,0
0.14382443,0
0.026766956,0
0.077777624,0
0.07245218,0
0.09211913,1
0.02440101,0
0.39261508,1
0.31394532,0
0.10765143,0
0.033156335,0
0.10355074,0
0.25932467,0
0.059016183,0
0.06730469,0
0.10354483,0
0.013084501,0
0.055307865,0
0.13116735,0
0.074099086,0
0.030847967,0
0.05151566,0
0.08947827,0
0.022912607,0
0.15283062,0
0.08756325,0
0.30632883,0
0.18879856,0
0.1737741,0
0.054370403,0
0.031856447,0
0.07864625,0
0.054484226,0
0.17386404,0
0.11275278,0
0.036410905,0
0.07212346,1
0.094018914,0
0.050481938,0
0.03870845,0
0.15294789,0
0.026098534,0
0.122410655,0
0.08445435,0
0.09518792,0
0.280648,0
0.033390477,0
0.27984026,0
0.10257751,0
0.006786287,0
0.24670818,0
0.114986144,0
0.028140455,0
0.3388185,1
0.47949198,1
0.031239703,0
0.026985943,0
0.068204574,0
0.0437494,0
0.026292145,1
0.043001294,0
0.2340574,0
0.07190546,0
0.28184912,0
1.3832926,0
0.11204748,0
0.09197402,0
0.03459455,0
0.03950212,0
0.032410502,0
0.053090982,0
0.09321189,0
0.11302395,0
0.010491416,0
0.056776673,0
0.012184247,0
0.007390097,0
0.087646805,0
0.023655087,0
0.024573088,0
0.022973523,0
0.008669794,0
0.014651805,0
0.39152187,0
0.05395168,0
0.113815255,0
0.026361182,0
0.019731954,0
0.047369055,1
0.14298826,1
0.15263847,0
0.070707396,0
0.10382807,1
0.024874434,0
0.14983286,0
0.12786594,0
0.011378735,0
0.17182884,0
0.23417814,1
0.155481,0
0.03847725,0
0.12745385,1
0.035797916,0
0.1882263,1
0.06082817,0
0.17290796,0
0.16847126,0
0.044001468,0
0.10027008,0
0.022368014,0
0.20014882,0
0.0983279,0
0.04382333,0
0.16523516,0
0.11371724,0
0.02364251,0
0.043723777,0
0.023018628,0
0.025223866,0
0.1082456,1
0.048563205,0
0.018729568,0
0.012550965,0
0.15048428,0
0.03030619,0
0.29519707,0
0.08769295,1
0.13575634,0
0.09230683,0
0.11728462,0
0.116285585,0
0.28679246,0
0.03561289,0
0.2166525,1
0.03818301,0
0.09275643,0
0.15797228,0
0.02796489,0
0.2750508,0
0.064987876,0
0.07955413,0
0.07084628,0
0.11793932,0
0.024617717,0
0.031445146,0
0.17052603,0
0.033392504,0
0.03405632,0
0.11319211,0
0.074645765,0
0.1757973,0
0.12802812,0
0.065117925,0
0.03297013,0
0.45422304,0
0.09585204,1
0.06549308,0
0.18484347,0
0.8237245,1
0.40731752,0
0.1293178,0
0.22091481,0
0.05216621,0
0.20944472,0
0.033425555,0
0.066629134,0
0.011278987,0
0.059242114,0
0.03465075,0
0.26649112,0
0.02061592,0
0.025686443,0
0.076518565,0
0.20534444,0
0.07516738,0
0.16371663,0
0.15107432,0
0.043989122,0
0.18088038,0
0.15665646,0
0.03832619,0
0.06415555,0
0.033909157,1
0.013110563,0
0.063608915,0
0.03866738,0
0.015649647,0
0.12199534,0
0.05033739,0
0.05886384,0
0.028961882,0
0.053991742,0
0.115947515,0
0.02009584,1
0.2181444,0
0.038827173,1
0.0575746,0
0.07485595,0
0.007341534,0
0.043664664,0
0.09592033,0
0.053603485,0
0.07608853,0
0.11985463,0
0.039249733,0
0.09613523,0
0.1064278,0
0.120654166,0
0.26827148,0
0.19749804,0
0.02601768,0
0.1472615,0
0.014350638,0
0.16742413,0
0.016848177,0
0.027456418,0
0.15954252,0
0.18640068,0
0.07860647,0
0.044759437,0
0.022563756,1
0.059349336,0
0.10958451,0
0.3914318,1
0.072226904,0
0.03582017,0
0.11826347,0
0.05056061,0
0.11205897,0
0.10551688,0
0.1763834,0
0.020750836,0
0.030939639,0
0.04126037,0
0.1984857,0
0.034281656,0
0.063817665,0
0.019875184,0
0.01804401,0
0.03580817,0
0.0859202,0
0.061398372,0
0.24309951,0
0.032632723,0
0.005894229,0
0.04743915,0
0.16594608,0
0.02831702,0
0.015951186,0
0.19014478,1
0.016862363,0
0.09209206,0
0.018057168,0
0.014838725,0
0.110624716,0
0.10390051,0
0.41269317,0
0.02706039,0
0.20767704,0
0.031213984,0
0.18631774,1
0.17503943,0
0.2189826,1
0.23407859,0
0.021940336,0
0.15266907,1
0.13673724,0
0.20043536,0
0.058404014,0
0.060367867,0
0.018766582,0
0.09883022,0
0.01722759,0
0.1452861,1
0.025177121,0
0.062433355,0
0.04811105,0
0.06637019,0
0.076666474,0
0.05392573,0
0.047359012,0
0.055004567,0
0.036586247,0
0.02188322,0
0.06540678,0
0.044207536,0
0.17229949,0
0.10708156,0
0.04646667,0
0.04552205,0
0.13049647,0
0.19260594,1
0.027785838,0
0.25518012,1
0.115871735,0
0.043842517,0
0.15770711,0
0.24502951,0
0.029430494,0
0.046797737,0
0.109653085,0
0.20479058,0
0.06257172,0
0.12635311,0
0.2039446,0
0.059432454,0
0.38634616,1
0.19660807,0
0.0017187893,0
0.06284775,0
0.06762035,0
0.09405362,0
0.07360414,0
0.02802129,0
0.25287864,0
0.026282355,1
0.156861,1
0.014127925,0
0.046559848,0
0.11314778,1
0.052384287,0
0.12195117,0
0.04491304,0
0.0678143,0
0.01976496,0
0.17370376,0
0.18819988,0
0.043365225,0
0.017664403,0
0.066290446,0
0.17020068,0
0.036529437,0
0.0234292,0
0.028856263,0
0.03405492,0
0.052542277,0
0.11994124,0
0.08788067,1
0.022510678,0
0.009136587,0
0.035931036,0
0.14135301,0
0.09491275,0
0.014427662,0
0.14822076,0
0.05231472,0
0.33448493,0
0.044303328,0
0.034415424,0
0.17205845,0
0.021145746,0
0.036313973,0
0.25470126,1
0.026101887,0
0.057691373,0
0.12504134,0
0.24667497,0
0.24708453,0
0.0042125285,0
0.16762741,0
0.18742484,0
0.07591863,0
0.189341,0
0.02926232,0
0.06079512,0
0.5971205,0
0.12236019,0
0.033272773,0
0.07776842,0
0.010440454,0
0.25511476,0
0.105442375,0
0.0989948,0
0.046084665,0
0.04654903,0
0.115201786,0
0.13696605,0
0.10380465,0
0.07738161,0
0.021142617,0
0.042278513,0
0.068103254,0
0.13292325,0
0.0126533955,0
0.024164572,0
0.19241801,1
0.035058297,0
0.21508077,0
0.03463693,0
0.18250193,0
0.12191667,1
0.1702616,0
0.034866303,0
0.15607482,0
0.09551493,0
0.0140863955,0
0.07511452,0
0.27540973,0
0.17999285,0
0.023474187,0
0.3101222,0
0.04411661,0
0.059451737,0
0.16290164,0
0.102378696,0
0.027022406,0
0.06316212,0
0.040985994,0
0.019302413,0
0.11183975,0
0.02469863,0
0.020770684,0
0.06964778,0
0.11007126,0
0.023770988,0
0.06249313,0
0.07362385,0
0.110247895,0
0.02219735,0
0.1457297,0
0.015508145,0
0.3897738,0
0.16279489,0
0.027811289,0
0.2652953,0
0.057701357,1
0.04380808,0
0.031084701,0
0.4122962,1
0.16877192,1
0.02191393,1
0.10842348,0
0.25583816,0
0.036560364,0
0.13848981,0
0.2643211,0
0.16690882,0
0.1886046,0
0.036241665,0
0.08471556,1
0.18352683,0
0.1764689,1
0.020017073,0
0.032056853,0
0.13609153,0
0.03964927,0
0.03402312,0
0.09496218,0
0.0916713,0
0.1673178,0
0.02700533,0
0.19895054,0
0.024914727,0
0.076409504,1
0.026383415,0
0.051997468,0
0.01239942,0
0.06628365,0
0.047048964,0
0.036150284,0
0.05536832,0
0.038898587,0
0.08251152,1
0.023671135,0
0.035010032,0
0.047560565,0
0.062492564,0
0.041256122,0
0.09005466,0
0.1530146,0
0.1752426,0
0.041149125,0
0.053236313,0
0.1945933,0
0.16809691,0
0.053559758,0
0.02429232,0
0.0465827,0
0.07626563,0
0.023705617,0
0.18272321,1
0.037217252,0
0.03614047,0
0.3507773,0
0.03701687,0
0.049993776,0
0.07906395,0
0.23434177,0
0.022516757,0
0.088969596,0
0.018786028,0
0.07618012,0
0.075192854,0
0.037613377,0
0.10276523,0
0.4909679,1
0.16632994,0
0.12373178,0
0.023401886,0
0.084411025,0
0.34092233,0
0.11656465,0
0.028370366,0
0.09895709,0
0.24816144,0
0.25423113,0
0.06844109,0
0.019639,0
0.12180161,0
0.035731412,0
0.19121417,0
0.25350326,0
0.12919377,0
0.06162326,0
0.34769577,0
0.097553045,0
0.19386226,1
0.075435296,0
0.12935564,0
0.009261131,0
0.0043647736,0
0.029932529,0
0.06761951,0
0.07723602,0
0.101037934,0
0.082651146,0
0.09324791,0
0.040060602,0
0.016601726,0
0.08604463,0
0.02776429,0
0.11863275,0
0.14525467,0
0.031497627,0
0.022719294,0
0.027688414,0
0.03687744,0
0.5114558,1
0.14658071,0
0.0386333,0
0.10725866,0
0.019460961,0
0.023049667,0
0.031491563,0
0.2659038,1
0.2405921,0
0.040269792,0
0.19534281,0
0.09402011,0
0.367032,1
0.1681432,0
0.055104278,0
0.07168664,0
0.12192051,0
0.02675715,0
0.025796324,0
0.1733744,0
0.061576165,0
0.08036883,0
0.5133923,1
0.08464214,0
0.20423827,0
0.32695615,0
0.08448528,0
0.019443184,0
0.030635968,0
0.14030443,0
0.20454283,0
0.10426821,0
0.123702556,1
0.10253453,0
0.24270883,0
0.21446507,0
0.33611858,1
0.060228862,0
0.05077307,0
0.15636075,1
0.050888866,0
0.056349017,0
0.31872097,1
0.01626043,0
0.025171787,0
0.40954334,1
0.03401363,0
0.013917029,0
0.08243191,0
0.022355601,1
0.13289596,1
0.087498955,0
0.031140015,0
0.085521385,0
0.2822642,0
0.03963633,0
0.05721654,0
0.09572607,0
0.023672163,0
0.14338623,0
0.09909636,0
0.04157076,0
0.03580495,0
0.1749118,0
0.018673375,0
0.10029126,0
0.30447185,0
0.16605929,0
0.008275837,0
0.09383111,0
0.038086444,0
0.347813,0
0.035649724,0
0.0824312,0
0.09240099,1
0.08065456,0
0.09266208,0
0.01267238,0
0.08697398,0
0.28643233,0
0.3839295,0
0.041591294,0
0.03918778,0
0.1658404,0
0.033440933,0
0.035113275,1
0.030481279,0
0.14400281,0
0.1185621,0
0.17371848,1
0.21405259,0
0.030116186,0
0.065626614,0
0.144475,0
0.034477532,0
0.22203045,0
0.69650674,1
0.17361766,0
0.031687945,0
0.045287,0
0.5122163,0
0.032134667,0
0.14258479,0
0.035100006,0
0.12393074,0
0.14400941,0
0.041364424,1
0.06760165,1
0.15094492,0
0.021785468,0
0.0517677,1
0.3182493,1
0.065001644,0
0.016729653,0
0.15999861,0
0.04615,0
0.08808561,0
0.06906766,0
0.057685614,0
0.025751442,0
0.034700453,0
0.038241707,0
0.03838993,0
0.15170345,0
0.021300659,0
0.036158286,0
0.14138187,1
0.1308259,0
0.018477753,0
0.035729803,0
0.055360965,0
0.022362143,0
0.06727315,0
0.032860756,0
0.017532408,0
0.141781,0
0.16651854,0
0.18213393,0
0.14195155,0
0.035030328,0
0.1266264,0
0.07802297,1
0.07680154,0
0.022100434,0
0.07753982,0
0.06046693,0
0.07323829,0
0.04988686,0
0.028577223,0
0.33732283,1
0.025794014,0
0.19315106,0
0.14219311,0
0.018955886,0
0.07389966,0
0.08376954,0
0.016915813,0
0.10836765,0
0.15436491,1
0.046558313,0
0.20533775,0
0.12581556,0
0.12888789,0
0.3599041,0
0.11793837,0
0.021144345,0
0.2612326,0
0.09202469,0
0.10039176,1
0.008571014,0
0.09242637,0
0.16036311,1
0.03207895,0
0.103126295,0
0.27911904,1
0.11511789,0
0.067455575,0
0.054533444,0
0.077517875,0
0.019265905,0
0.31339052,0
0.39953116,1
0.10204126,0
0.03467539,0
0.11704322,0
0.021083638,0
0.2479047,0
0.025505334,0
0.05537337,0
0.1920511,0
0.09279442,0
0.024331063,0
0.054886244,0
0.07872605,0
0.03522852,0
0.15145695,0
0.085248545,0
0.04434345,0
0.08178846,0
0.013117269,0
0.04631201,0
0.2051722,0
0.034253985,0
0.19527091,0
0.21181177,0
0.0019904077,0
0.15630707,0
0.15730476,0
0.031055331,0
0.13266529,0
0.01415123,0
0.034121096,0
0.045037836,0
0.03899487,0
0.1341958,0
0.3058164,0
0.2281956,1
0.03859956,0
0.114761226,0
0.11287969,0
0.08133141,0
0.02378416,0
0.10018055,0
0.037073985,0
0.170571,1
0.13924444,0
0.01649478,0
0.109817654,0
0.13697958,0
0.042304218,0
0.10097885,0
0.1788123,0
0.008206159,0
0.026679337,0
0.02531007,0
0.060815275,0
0.03520339,0
0.01555939,0
0.018520713,0
0.038344532,0
0.02396205,0
0.3701401,0
0.062351167,0
0.12238325,0
0.19121116,0
0.12168211,0
0.04510328,0
0.05908142,0
0.22194241,0
0.19102466,0
0.12235433,0
0.029862627,0
0.28569943,0
0.11928712,0
0.032052234,0
0.038589284,0
0.074549384,0
0.10925643,0
0.15025976,0
0.10916344,0
0.16435301,0
0.17678925,0
0.27078748,0
0.028442726,0
0.18193981,0
0.012473956,0
0.15164867,0
0.04311414,0
0.03926421,0
0.0941488,0
0.05532305,0
0.28291398,0
0.03970261,0
0.08733833,0
0.02742289,0
0.055033557,0
0.05232984,0
0.25855342,1
0.042410113,0
0.20443642,1
0.05247932,0
0.13323009,0
0.0017105788,0
0.0131953955,0
0.13253704,0
0.25594103,0
0.029779911,0
0.07582637,0
0.047673225,0
0.20792778,0
